0	1.4206559658050537
1	0.4613293409347534
2	0.837719738483429
3	0.5070875883102417
4	0.5926161408424377
5	1.251662015914917
6	0.7649198174476624
7	0.5500317811965942
8	0.43010181188583374
9	0.8690993189811707
10	0.438115656375885
11	0.7604933977127075
12	0.9613053202629089
13	0.7591230273246765
14	0.9467964172363281
15	0.5937325954437256
16	0.7753400206565857
17	0.751502513885498
18	0.6627262830734253
19	0.5746196508407593
20	0.4332568049430847
21	0.6008517742156982
22	0.9936716556549072
23	1.4473720788955688
24	0.4172642230987549
25	0.9906504154205322
26	0.685171365737915
27	1.0785033702850342
28	1.01629638671875
29	1.0217702388763428
30	0.861728847026825
31	1.757987141609192
32	0.82517409324646
33	1.07968270778656
34	1.1061041355133057
35	0.7259811758995056
36	0.6435403227806091
37	0.7995620965957642
38	1.0225088596343994
39	0.7085931301116943
40	0.8756666779518127
41	1.0270897150039673
42	1.1757715940475464
43	0.7474125027656555
44	0.6427722573280334
45	0.6443358659744263
46	0.5758123993873596
47	0.497528612613678
48	0.9472951292991638
49	0.7768224477767944
50	0.7981839776039124
51	0.6527894735336304
52	0.7855608463287354
53	1.2110183238983154
54	0.43839120864868164
55	0.6711772680282593
56	0.7348660230636597
57	0.8092262744903564
58	0.6738989949226379
59	1.0100007057189941
60	0.7334172129631042
61	0.8347538709640503
62	0.7175084948539734
63	1.0221669673919678
64	0.8560788035392761
65	0.6433790922164917
66	1.3806060552597046
67	0.41510406136512756
68	0.6433587670326233
69	0.6559975743293762
70	0.826762318611145
71	1.043542504310608
72	0.8969716429710388
73	1.1393945217132568
74	0.7473019361495972
75	0.7613933682441711
76	0.7398605346679688
77	0.7836537957191467
78	0.9592762589454651
79	0.5725286602973938
80	0.811662495136261
81	1.1436731815338135
82	0.9697625637054443
83	0.7696313261985779
84	0.5799655914306641
85	0.6116020083427429
86	0.8124834895133972
87	0.6879696249961853
88	0.6722925901412964
89	0.8608043193817139
90	0.4522729814052582
91	0.5152279138565063
92	1.251145362854004
93	0.9601186513900757
94	0.7194222211837769
95	0.9998596906661987
96	0.7217680811882019
97	0.7940555214881897
98	1.51149582862854
99	0.599419116973877
100	0.8291811943054199
101	1.104743480682373
102	0.7668734788894653
103	0.8722755908966064
104	0.17242813110351562
105	0.197321355342865
106	0.7115537524223328
107	0.7535189390182495
108	0.7675929665565491
109	0.7104207277297974
110	0.8097519278526306
111	0.7359957695007324
112	0.6047322154045105
113	0.6077117919921875
114	0.8351948857307434
115	0.49530476331710815
116	0.6201657056808472
117	1.05961012840271
118	0.2786747217178345
119	0.6869845390319824
120	0.6398847103118896
121	0.9789203405380249
122	0.41391998529434204
123	1.0805591344833374
124	0.7025611400604248
125	0.812524676322937
126	0.6807394623756409
127	0.6054862141609192
128	0.6931238174438477
129	0.6705774664878845
130	0.7543349266052246
131	0.6415217518806458
132	0.734517514705658
133	0.8690206408500671
134	0.8818761110305786
135	0.17242813110351562
136	1.0497175455093384
137	0.8418687582015991
138	0.5414332151412964
139	0.5814333558082581
140	0.9457495808601379
141	0.9623327255249023
142	0.6898443102836609
143	0.7297965884208679
144	1.2358806133270264
145	0.5663120150566101
146	0.5562591552734375
147	0.5715415477752686
148	0.9622496962547302
149	0.47559624910354614
150	0.7653211951255798
151	0.618948221206665
152	0.5794335007667542
153	0.5624185800552368
154	0.7819402813911438
155	0.6898523569107056
156	0.48798492550849915
157	0.7406492233276367
158	0.2587417960166931
159	1.1007099151611328
160	0.6608563661575317
161	0.951454758644104
162	0.6704723834991455
163	0.6000912189483643
164	0.6308316588401794
