0	0.17394286394119263
1	0.32015740871429443
2	0.441853404045105
3	0.31627535820007324
4	0.2523399591445923
5	0.49221867322921753
6	0.19848859310150146
7	0.3065145015716553
8	0.14868974685668945
9	0.22470927238464355
10	0.23684489727020264
11	0.21163547039031982
12	0.25492703914642334
13	0.2620754837989807
14	0.13952326774597168
15	0.4127272367477417
16	0.3479100465774536
17	0.3069632649421692
18	0.20509904623031616
19	0.21070170402526855
20	0.15985232591629028
21	0.10038340091705322
22	0.2542758584022522
23	0.47384345531463623
24	0.2604243755340576
25	0.319588840007782
26	0.12233704328536987
27	0.26720690727233887
28	0.3501676917076111
29	0.15870952606201172
30	0.23837876319885254
31	0.3356233835220337
32	0.26479941606521606
33	0.27038872241973877
34	0.22035115957260132
35	0.21145212650299072
36	0.328161358833313
37	0.20289486646652222
38	0.22251850366592407
39	0.21987366676330566
40	0.27157604694366455
41	0.20906102657318115
42	0.5632891654968262
43	0.14095067977905273
44	0.2600022554397583
45	0.5735428929328918
46	0.20920050144195557
47	0.308462917804718
48	0.33399927616119385
49	0.35309869050979614
50	0.31950968503952026
51	0.19908368587493896
52	0.34499531984329224
53	0.18373340368270874
54	0.2329005002975464
55	0.1613020896911621
56	0.3958684206008911
57	0.4353252053260803
58	0.22615909576416016
59	0.41577470302581787
60	0.37339848279953003
61	0.6003274321556091
62	0.320537805557251
63	0.19535422325134277
64	0.34298861026763916
65	0.2481536865234375
66	0.20998132228851318
67	0.1392993927001953
68	0.28309500217437744
69	0.2056823968887329
70	0.4931272268295288
71	0.37943899631500244
72	0.3612590432167053
73	0.20175600051879883
74	0.21324914693832397
75	0.25734245777130127
76	0.31300318241119385
77	0.12412762641906738
78	0.16399145126342773
79	0.24992257356643677
80	0.11603724956512451
81	0.44267934560775757
82	0.31854861974716187
83	0.2857511043548584
84	0.3129867911338806
85	0.18650293350219727
86	0.2730507254600525
87	0.17185693979263306
88	0.2406630516052246
89	0.22371095418930054
90	0.2234865427017212
91	0.2628623843193054
92	0.33538520336151123
93	0.4057297706604004
94	0.28241151571273804
95	0.22991156578063965
96	0.2978695034980774
97	0.35884684324264526
98	0.40362995862960815
99	0.30838167667388916
100	0.27927857637405396
101	0.28397083282470703
102	0.28086960315704346
103	0.39018791913986206
104	0.28993701934814453
105	0.4822026491165161
106	0.3707451820373535
107	0.29835617542266846
108	0.4927423596382141
109	0.3531455993652344
110	0.2553699016571045
111	0.3765658140182495
112	0.36299771070480347
113	0.2193056344985962
114	0.28523123264312744
115	0.29804039001464844
116	0.30608195066452026
117	0.1652531623840332
118	0.15215545892715454
119	0.281760573387146
120	0.3801671862602234
121	0.3700829744338989
122	0.2591366171836853
123	0.318595290184021
124	0.25761836767196655
125	0.22312527894973755
126	0.32748615741729736
127	0.4271005392074585
128	0.23057329654693604
129	0.3437786102294922
130	0.24615299701690674
131	0.2726985812187195
132	0.26355087757110596
133	0.2888248562812805
134	0.454767107963562
135	0.28993701934814453
136	0.3440505266189575
137	0.4430851340293884
138	0.2193349003791809
139	0.4958932399749756
140	0.3001244068145752
141	0.6624255776405334
142	0.20118772983551025
143	0.38374048471450806
144	0.2541968822479248
145	0.3143705129623413
146	0.44800448417663574
147	0.3598141074180603
148	0.1642054319381714
149	0.2888336181640625
150	0.3490990400314331
151	0.26359254121780396
152	0.1768091917037964
153	0.30333423614501953
154	0.35620033740997314
155	0.2570449113845825
156	0.32891911268234253
157	0.35924750566482544
158	0.19091689586639404
159	0.41840440034866333
160	0.35524892807006836
161	0.435199499130249
162	0.3480677604675293
163	0.338717520236969
164	0.34541285037994385
